date,product,region,channel,revenue,units,cost,profit
2023-10-04,Enterprise Suite,South,Online,224.42,14,112.67,111.75
2023-10-04,Enterprise Suite,South,Offline,126.3,11,62.37,63.93
2023-10-04,Enterprise Suite,East,Online,212.93,12,112.8,100.13
2023-10-04,Enterprise Suite,East,Offline,135.88,8,59.61,76.27
2023-10-04,Enterprise Suite,West,Online,258.25,19,123.03,135.22
2023-10-04,Enterprise Suite,West,Offline,141.18,11,68.76,72.42
2023-10-04,Growth Pack,North,Online,196.06,16,92.88,103.18
2023-10-04,Growth Pack,North,Offline,115.87,7,61.37,54.5
2023-10-04,Growth Pack,South,Online,139.95,9,57.71,82.24
2023-10-04,Growth Pack,South,Offline,122.46,11,47.96,74.5
2023-10-04,Growth Pack,East,Online,152.44,11,73.59,78.85
2023-10-04,Growth Pack,East,Offline,122.47,8,55.84,66.63
2023-10-04,Growth Pack,West,Online,185.45,11,73.33,112.12
2023-10-04,Growth Pack,West,Offline,127.9,9,64.17,63.73
2023-10-04,Starter Plan,North,Online,104.7,8,53.04,51.66
2023-10-04,Starter Plan,North,Offline,76.62,4,38.87,37.75
2023-10-04,Starter Plan,South,Online,89.68,8,39.35,50.33
2023-10-04,Starter Plan,South,Offline,60.89,4,25.86,35.03
2023-10-04,Starter Plan,East,Online,66.82,4,35.67,31.15
2023-10-04,Starter Plan,East,Offline,71.78,5,34.89,36.89
2023-10-04,Starter Plan,West,Online,113.38,7,55.28,58.1
2023-10-04,Starter Plan,West,Offline,60.15,3,30.5,29.65
2023-10-04,Add-ons,North,Online,118.73,11,53.37,65.36
2023-10-04,Add-ons,North,Offline,43.09,4,19.74,23.35
2023-10-04,Add-ons,South,Online,75.21,6,32.5,42.71
2023-10-04,Add-ons,South,Offline,37.39,3,14.37,23.02
2023-10-04,Add-ons,East,Online,55.89,3,26.06,29.83
2023-10-04,Add-ons,East,Offline,37.01,3,18.73,18.28
2023-10-04,Add-ons,West,Online,95.74,5,47.84,47.9
2023-10-04,Add-ons,West,Offline,25.52,1,13.42,12.1
2023-10-05,Enterprise Suite,North,Online,256.01,17,100.09,155.92
2023-10-05,Enterprise Suite,North,Offline,153.68,10,71.61,82.07
2023-10-05,Enterprise Suite,South,Online,218.94,12,98.62,120.32
2023-10-05,Enterprise Suite,South,Offline,154.05,12,63.25,90.8
2023-10-05,Enterprise Suite,East,Online,197.5,16,89.49,108.01
2023-10-05,Enterprise Suite,East,Offline,151.04,12,57.63,93.41
2023-10-05,Enterprise Suite,West,Online,230.12,17,99.57,130.55
2023-10-05,Enterprise Suite,West,Offline,179.32,12,86.92,92.4
2023-10-05,Growth Pack,North,Online,172.34,12,64.83,107.51
2023-10-05,Growth Pack,North,Offline,107.92,7,54.33,53.59
2023-10-05,Growth Pack,South,Online,169.91,13,69.26,100.65
2023-10-05,Growth Pack,South,Offline,79.91,6,29.38,50.53
2023-10-05,Growth Pack,East,Online,150.62,8,78.79,71.83
2023-10-05,Growth Pack,East,Offline,105.48,10,52.54,52.94
2023-10-05,Growth Pack,West,Online,184.36,18,81.52,102.84
2023-10-05,Growth Pack,West,Offline,101.44,7,48.45,52.99
2023-10-05,Starter Plan,North,Online,128.79,8,46.69,82.1
2023-10-05,Starter Plan,North,Offline,72.85,4,28.67,44.18
2023-10-05,Starter Plan,South,Online,110.04,10,44.16,65.88
2023-10-05,Starter Plan,South,Offline,116.49,9,55.76,60.73
2023-10-05,Starter Plan,East,Online,80.01,4,37.47,42.54
2023-10-05,Starter Plan,East,Offline,64.8,3,34.2,30.6
2023-10-05,Starter Plan,West,Online,82.2,5,38.93,43.27
2023-10-05,Starter Plan,West,Offline,66.97,6,24.45,42.52
2023-10-05,Add-ons,North,Online,69.76,6,29.71,40.05
2023-10-05,Add-ons,North,Offline,84.88,6,36.56,48.32
2023-10-05,Add-ons,South,Online,75.48,5,38.01,37.47
2023-10-05,Add-ons,South,Offline,60.12,4,25.94,34.18
2023-10-05,Add-ons,East,Online,53.35,2,22.19,31.16
2023-10-05,Add-ons,East,Offline,60.93,4,22.82,38.11
2023-10-05,Add-ons,West,Online,98.34,5,36.72,61.62
2023-10-05,Add-ons,West,Offline,35.69,3,14.36,21.33
2023-10-06,Enterprise Suite,North,Online,226.67,14,119.13,107.54
2023-10-06,Enterprise Suite,North,Offline,176.15,11,81.16,94.99
2023-10-06,Enterprise Suite,South,Online,206.84,13,100.59,106.25
2023-10-06,Enterprise Suite,South,Offline,168.92,12,81.35,87.57
2023-10-06,Enterprise Suite,East,Online,189.39,13,85.88,103.51
2023-10-06,Enterprise Suite,East,Offline,133.99,9,66.33,67.66
2023-10-06,Enterprise Suite,West,Online,228.99,18,96.89,132.1
2023-10-06,Enterprise Suite,West,Offline,146.91,13,59.82,87.09
2023-10-06,Growth Pack,North,Online,167.18,10,67.65,99.53
2023-10-06,Growth Pack,North,Offline,103.93,7,52.34,51.59
2023-10-06,Growth Pack,South,Online,144.75,9,61.39,83.36
2023-10-06,Growth Pack,South,Offline,87.92,7,42.68,45.24
2023-10-06,Growth Pack,East,Online,148.17,9,73.85,74.32
2023-10-06,Growth Pack,East,Offline,94.11,5,48.03,46.08
2023-10-06,Growth Pack,West,Online,165.07,11,60.98,104.09
2023-10-06,Growth Pack,West,Offline,113.93,10,56.01,57.92
2023-10-06,Starter Plan,North,Online,104.11,9,54.75,49.36
2023-10-06,Starter Plan,North,Offline,100.82,6,54.05,46.77
2023-10-06,Starter Plan,South,Online,94.39,8,50.19,44.2
2023-10-06,Starter Plan,South,Offline,72.26,6,28.62,43.64
2023-10-06,Starter Plan,East,Online,105.54,5,46.45,59.09
2023-10-06,Starter Plan,East,Offline,75.01,6,38.42,36.59
2023-10-06,Starter Plan,West,Online,117.86,8,54.87,62.99
2023-10-06,Starter Plan,West,Offline,69.09,3,36.99,32.1
2023-10-06,Add-ons,North,Online,93.43,5,47.91,45.52
2023-10-06,Add-ons,North,Offline,36.06,3,17.46,18.6
2023-10-06,Add-ons,South,Online,56.98,3,26.38,30.6
2023-10-06,Add-ons,South,Offline,18.16,1,7.24,10.92
2023-10-06,Add-ons,East,Online,38.0,2,18.88,19.12
2023-10-06,Add-ons,East,Offline,62.78,4,29.4,33.38
2023-10-06,Add-ons,West,Online,80.78,5,42.76,38.02
2023-10-06,Add-ons,West,Offline,50.94,3,18.73,32.21
2023-10-07,Enterprise Suite,North,Online,218.33,14,109.1,109.23
2023-10-07,Enterprise Suite,North,Offline,165.67,9,84.12,81.55
2023-10-07,Enterprise Suite,South,Online,205.98,16,87.64,118.34
2023-10-07,Enterprise Suite,South,Offline,137.0,8,59.05,77.95
2023-10-07,Enterprise Suite,East,Online,183.52,16,66.08,117.44
2023-10-07,Enterprise Suite,East,Offline,105.12,6,52.35,52.77
2023-10-07,Enterprise Suite,West,Online,182.26,11,73.29,108.97
2023-10-07,Enterprise Suite,West,Offline,146.92,8,69.84,77.08
2023-10-07,Growth Pack,North,Online,180.95,12,65.98,114.97
2023-10-07,Growth Pack,North,Offline,98.77,8,42.91,55.86
2023-10-07,Growth Pack,South,Online,131.54,11,49.04,82.5
2023-10-07,Growth Pack,South,Offline,84.22,4,38.37,45.85
2023-10-07,Growth Pack,East,Online,127.05,9,60.81,66.24
2023-10-07,Growth Pack,East,Offline,115.85,10,60.52,55.33
2023-10-07,Growth Pack,West,Online,139.33,8,52.34,86.99
2023-10-07,Growth Pack,West,Offline,87.49,6,37.2,50.29
2023-10-07,Starter Plan,North,Online,103.12,8,40.15,62.97
2023-10-07,Starter Plan,North,Offline,76.03,6,34.17,41.86
2023-10-07,Starter Plan,South,Online,99.44,6,46.46,52.98
2023-10-07,Starter Plan,South,Offline,89.91,6,43.17,46.74
2023-10-07,Starter Plan,East,Online,98.92,7,52.14,46.78
2023-10-07,Starter Plan,East,Offline,46.8,2,22.46,24.34
2023-10-07,Starter Plan,West,Online,102.1,5,53.32,48.78
2023-10-07,Starter Plan,West,Offline,42.98,2,22.56,20.42
2023-10-07,Add-ons,North,Online,94.75,8,43.29,51.46
2023-10-07,Add-ons,North,Offline,71.99,4,32.33,39.66
2023-10-07,Add-ons,South,Online,58.97,3,26.03,32.94
2023-10-07,Add-ons,South,Offline,38.43,2,16.34,22.09
2023-10-07,Add-ons,East,Online,44.38,3,18.95,25.43
2023-10-07,Add-ons,East,Offline,71.25,4,30.73,40.52
2023-10-07,Add-ons,West,Online,75.97,4,40.82,35.15
2023-10-07,Add-ons,West,Offline,26.36,1,13.26,13.1
2023-10-08,Enterprise Suite,North,Online,191.87,11,81.33,110.54
2023-10-08,Enterprise Suite,North,Offline,110.07,10,40.28,69.79
2023-10-08,Enterprise Suite,South,Online,167.86,10,84.4,83.46
2023-10-08,Enterprise Suite,South,Offline,115.14,8,60.79,54.35
2023-10-08,Enterprise Suite,East,Online,166.32,13,83.02,83.3
2023-10-08,Enterprise Suite,East,Offline,91.1,6,34.77,56.33
2023-10-08,Enterprise Suite,West,Online,199.38,11,97.47,101.91
2023-10-08,Enterprise Suite,West,Offline,130.59,7,51.78,78.81
2023-10-08,Growth Pack,North,Online,132.09,9,65.26,66.83
2023-10-08,Growth Pack,North,Offline,107.44,8,45.63,61.81
2023-10-08,Growth Pack,South,Online,105.32,10,43.78,61.54
2023-10-08,Growth Pack,South,Offline,88.77,5,32.62,56.15
2023-10-08,Growth Pack,East,Online,114.35,7,55.57,58.78
2023-10-08,Growth Pack,East,Offline,51.33,2,20.59,30.74
2023-10-08,Growth Pack,West,Online,124.02,7,58.43,65.59
2023-10-08,Growth Pack,West,Offline,66.4,3,27.95,38.45
2023-10-08,Starter Plan,North,Online,84.36,7,42.85,41.51
2023-10-08,Starter Plan,North,Offline,29.17,2,12.9,16.27
2023-10-08,Starter Plan,South,Online,63.17,5,32.39,30.78
2023-10-08,Starter Plan,South,Offline,52.04,3,25.85,26.19
2023-10-08,Starter Plan,East,Online,66.38,4,32.75,33.63
2023-10-08,Starter Plan,East,Offline,66.15,5,33.62,32.53
2023-10-08,Starter Plan,West,Online,73.79,4,30.72,43.07
2023-10-08,Starter Plan,West,Offline,27.73,1,11.65,16.08
2023-10-08,Add-ons,North,Online,66.55,4,32.81,33.74
2023-10-08,Add-ons,North,Offline,70.18,4,28.49,41.69
2023-10-08,Add-ons,South,Online,71.43,6,35.22,36.21
2023-10-08,Add-ons,South,Offline,54.14,3,28.98,25.16
2023-10-08,Add-ons,East,Online,46.58,4,17.43,29.15
2023-10-08,Add-ons,East,Offline,38.08,2,14.08,24.0
2023-10-08,Add-ons,West,Online,54.52,4,28.87,25.65
2023-10-08,Add-ons,West,Offline,41.74,2,19.21,22.53
2023-10-09,Enterprise Suite,North,Online,241.32,16,101.92,139.4
2023-10-09,Enterprise Suite,North,Offline,126.17,9,52.43,73.74
2023-10-09,Enterprise Suite,South,Online,148.71,8,73.14,75.57
2023-10-09,Enterprise Suite,South,Offline,133.66,7,58.5,75.16
2023-10-09,Enterprise Suite,East,Online,178.59,15,66.42,112.17
2023-10-09,Enterprise Suite,East,Offline,95.08,7,35.88,59.2
2023-10-09,Enterprise Suite,West,Online,198.5,14,97.66,100.84
2023-10-09,Enterprise Suite,West,Offline,110.96,6,43.5,67.46
2023-10-09,Growth Pack,North,Online,150.92,11,55.92,95.0
2023-10-09,Growth Pack,North,Offline,94.72,5,41.0,53.72
2023-10-09,Growth Pack,South,Online,130.8,8,63.74,67.06
2023-10-09,Growth Pack,South,Offline,88.6,7,45.57,43.03
2023-10-09,Growth Pack,East,Online,140.72,9,57.29,83.43
2023-10-09,Growth Pack,East,Offline,69.33,5,33.92,35.41
2023-10-09,Growth Pack,West,Online,156.77,13,63.57,93.2
2023-10-09,Growth Pack,West,Offline,85.18,6,39.11,46.07
2023-10-09,Starter Plan,North,Online,86.6,7,40.95,45.65
2023-10-09,Starter Plan,North,Offline,58.48,4,24.3,34.18
2023-10-09,Starter Plan,South,Online,89.71,8,34.84,54.87
2023-10-09,Starter Plan,South,Offline,57.72,3,25.51,32.21
2023-10-09,Starter Plan,East,Online,83.72,6,36.85,46.87
2023-10-09,Starter Plan,East,Offline,69.77,4,29.15,40.62
2023-10-09,Starter Plan,West,Online,66.54,4,33.14,33.4
2023-10-09,Starter Plan,West,Offline,73.36,7,35.07,38.29
2023-10-09,Add-ons,North,Online,43.48,2,17.85,25.63
2023-10-09,Add-ons,North,Offline,57.45,4,22.92,34.53
2023-10-09,Add-ons,South,Online,44.08,3,16.41,27.67
2023-10-09,Add-ons,South,Offline,33.75,1,15.26,18.49
2023-10-09,Add-ons,East,Online,28.1,1,12.49,15.61
2023-10-09,Add-ons,East,Offline,32.61,2,13.52,19.09
2023-10-09,Add-ons,West,Online,93.98,8,42.0,51.98
2023-10-09,Add-ons,West,Offline,53.51,4,25.88,27.63
2023-10-10,Enterprise Suite,North,Online,250.01,18,93.29,156.72
2023-10-10,Enterprise Suite,North,Offline,134.87,9,68.31,66.56
2023-10-10,Enterprise Suite,South,Online,204.79,11,82.61,122.18
2023-10-10,Enterprise Suite,South,Offline,110.94,8,47.45,63.49
2023-10-10,Enterprise Suite,East,Online,208.43,11,103.38,105.05
2023-10-10,Enterprise Suite,East,Offline,135.5,9,54.08,81.42
2023-10-10,Enterprise Suite,West,Online,262.98,19,105.47,157.51
2023-10-10,Enterprise Suite,West,Offline,149.02,8,55.76,93.26
2023-10-10,Growth Pack,North,Online,178.68,15,80.22,98.46
2023-10-10,Growth Pack,North,Offline,114.97,7,46.04,68.93
2023-10-10,Growth Pack,South,Online,132.38,11,54.75,77.63
2023-10-10,Growth Pack,South,Offline,86.67,7,42.07,44.6
2023-10-10,Growth Pack,East,Online,126.6,10,51.05,75.55
2023-10-10,Growth Pack,East,Offline,85.74,6,38.79,46.95
2023-10-10,Growth Pack,West,Online,142.91,13,61.57,81.34
2023-10-10,Growth Pack,West,Offline,111.32,9,48.93,62.39
2023-10-10,Starter Plan,North,Online,100.65,6,48.37,52.28
2023-10-10,Starter Plan,North,Offline,62.6,4,31.07,31.53
2023-10-10,Starter Plan,South,Online,72.33,4,33.73,38.6
2023-10-10,Starter Plan,South,Offline,77.61,7,36.79,40.82
2023-10-10,Starter Plan,East,Online,92.89,9,36.9,55.99
2023-10-10,Starter Plan,East,Offline,65.97,4,23.93,42.04
2023-10-10,Starter Plan,West,Online,92.42,5,49.5,42.92
2023-10-10,Starter Plan,West,Offline,83.86,6,43.64,40.22
2023-10-10,Add-ons,North,Online,59.21,4,30.2,29.01
2023-10-10,Add-ons,North,Offline,20.11,1,10.75,9.36
2023-10-10,Add-ons,South,Online,94.0,6,36.49,57.51
2023-10-10,Add-ons,South,Offline,78.83,5,36.5,42.33
2023-10-10,Add-ons,East,Online,50.63,3,23.09,27.54
2023-10-10,Add-ons,East,Offline,31.7,1,13.66,18.04
2023-10-10,Add-ons,West,Online,77.54,5,35.04,42.5
2023-10-10,Add-ons,West,Offline,67.85,4,33.36,34.49
2023-10-11,Enterprise Suite,North,Online,239.3,13,128.53,110.77
2023-10-11,Enterprise Suite,North,Offline,188.03,10,84.19,103.84
2023-10-11,Enterprise Suite,South,Online,205.86,11,97.22,108.64
2023-10-11,Enterprise Suite,South,Offline,137.04,12,60.98,76.06
2023-10-11,Enterprise Suite,East,Online,188.79,13,95.15,93.64
2023-10-11,Enterprise Suite,East,Offline,131.61,11,50.52,81.09
2023-10-11,Enterprise Suite,West,Online,262.01,20,138.25,123.76
2023-10-11,Enterprise Suite,West,Offline,103.24,7,52.91,50.33
2023-10-11,Growth Pack,North,Online,197.24,13,105.51,91.73
2023-10-11,Growth Pack,North,Offline,121.4,11,56.0,65.4
2023-10-11,Growth Pack,South,Online,149.39,8,56.61,92.78
2023-10-11,Growth Pack,South,Offline,113.82,7,59.03,54.79
2023-10-11,Growth Pack,East,Online,138.21,11,71.14,67.07
2023-10-11,Growth Pack,East,Offline,77.95,4,39.77,38.18
2023-10-11,Growth Pack,West,Online,169.12,9,74.71,94.41
2023-10-11,Growth Pack,West,Offline,89.68,7,45.09,44.59
2023-10-11,Starter Plan,North,Online,121.01,11,65.22,55.79
2023-10-11,Starter Plan,North,Offline,64.71,6,33.32,31.39
2023-10-11,Starter Plan,South,Online,117.68,8,63.23,54.45
2023-10-11,Starter Plan,South,Offline,98.0,9,47.47,50.53
2023-10-11,Starter Plan,East,Online,118.16,10,54.14,64.02
2023-10-11,Starter Plan,East,Offline,21.15,2,8.8,12.35
2023-10-11,Starter Plan,West,Online,119.32,9,47.75,71.57
2023-10-11,Starter Plan,West,Offline,86.21,6,45.63,40.58
2023-10-11,Add-ons,North,Online,79.1,5,33.96,45.14
2023-10-11,Add-ons,North,Offline,48.18,4,19.36,28.82
2023-10-11,Add-ons,South,Online,50.46,3,25.44,25.02
2023-10-11,Add-ons,South,Offline,41.22,3,15.75,25.47
2023-10-11,Add-ons,East,Online,70.0,4,34.11,35.89
2023-10-11,Add-ons,East,Offline,36.94,2,16.35,20.59
2023-10-11,Add-ons,West,Online,77.8,5,38.12,39.68
2023-10-11,Add-ons,West,Offline,65.69,4,29.91,35.78
2023-10-12,Enterprise Suite,North,Online,288.05,19,133.49,154.56
2023-10-12,Enterprise Suite,North,Offline,159.17,8,59.95,99.22
2023-10-12,Enterprise Suite,South,Online,220.73,15,88.31,132.42
2023-10-12,Enterprise Suite,South,Offline,156.36,10,77.52,78.84
2023-10-12,Enterprise Suite,East,Online,196.1,14,76.69,119.41
2023-10-12,Enterprise Suite,East,Offline,129.23,7,55.64,73.59
2023-10-12,Enterprise Suite,West,Online,266.51,17,121.22,145.29
2023-10-12,Enterprise Suite,West,Offline,129.72,11,49.63,80.09
2023-10-12,Growth Pack,North,Online,144.94,8,65.43,79.51
2023-10-12,Growth Pack,North,Offline,103.66,9,46.04,57.62
2023-10-12,Growth Pack,South,Online,145.97,12,53.42,92.55
2023-10-12,Growth Pack,South,Offline,137.36,12,60.28,77.08
2023-10-12,Growth Pack,East,Online,190.98,17,83.97,107.01
2023-10-12,Growth Pack,East,Offline,78.58,6,41.19,37.39
2023-10-12,Growth Pack,West,Online,175.77,17,67.53,108.24
2023-10-12,Growth Pack,West,Offline,105.93,6,52.38,53.55
2023-10-12,Starter Plan,North,Online,151.92,13,80.09,71.83
2023-10-12,Starter Plan,North,Offline,64.25,5,27.81,36.44
2023-10-12,Starter Plan,South,Online,119.14,8,50.93,68.21
2023-10-12,Starter Plan,South,Offline,86.54,5,41.71,44.83
2023-10-12,Starter Plan,East,Online,125.26,9,46.24,79.02
2023-10-12,Starter Plan,East,Offline,87.01,5,40.59,46.42
2023-10-12,Starter Plan,West,Online,115.36,7,57.68,57.68
2023-10-12,Starter Plan,West,Offline,68.19,5,35.74,32.45
2023-10-12,Add-ons,North,Online,85.0,4,40.05,44.95
2023-10-12,Add-ons,North,Offline,59.26,5,25.58,33.68
2023-10-12,Add-ons,South,Online,61.92,3,31.53,30.39
2023-10-12,Add-ons,South,Offline,44.49,3,16.28,28.21
2023-10-12,Add-ons,East,Online,55.97,3,27.61,28.36
2023-10-12,Add-ons,East,Offline,40.36,2,14.7,25.66
2023-10-12,Add-ons,West,Online,103.32,6,37.44,65.88
2023-10-12,Add-ons,West,Offline,33.89,3,16.1,17.79
2023-10-13,Enterprise Suite,North,Online,247.48,21,117.07,130.41
2023-10-13,Enterprise Suite,North,Offline,161.95,15,82.27,79.68
2023-10-13,Enterprise Suite,South,Online,207.35,13,97.39,109.96
2023-10-13,Enterprise Suite,South,Offline,127.96,7,56.38,71.58
2023-10-13,Enterprise Suite,East,Online,178.44,13,83.61,94.83
2023-10-13,Enterprise Suite,East,Offline,127.02,10,57.99,69.03
2023-10-13,Enterprise Suite,West,Online,212.81,17,92.08,120.73
2023-10-13,Enterprise Suite,West,Offline,171.33,13,82.88,88.45
2023-10-13,Growth Pack,North,Online,187.77,15,77.69,110.08
2023-10-13,Growth Pack,North,Offline,121.08,8,57.6,63.48
2023-10-13,Growth Pack,South,Online,144.3,11,58.29,86.01
2023-10-13,Growth Pack,South,Offline,85.3,6,35.58,49.72
2023-10-13,Growth Pack,East,Online,150.96,10,76.38,74.58
2023-10-13,Growth Pack,East,Offline,88.22,7,41.42,46.8
2023-10-13,Growth Pack,West,Online,136.24,7,64.21,72.03
2023-10-13,Growth Pack,West,Offline,116.6,10,62.69,53.91
2023-10-13,Starter Plan,North,Online,106.5,9,47.15,59.35
2023-10-13,Starter Plan,North,Offline,82.1,6,40.38,41.72
2023-10-13,Starter Plan,South,Online,88.87,7,47.83,41.04
2023-10-13,Starter Plan,South,Offline,50.41,4,22.16,28.25
2023-10-13,Starter Plan,East,Online,87.36,6,46.46,40.9
2023-10-13,Starter Plan,East,Offline,50.77,3,23.76,27.01
2023-10-13,Starter Plan,West,Online,117.1,7,42.67,74.43
2023-10-13,Starter Plan,West,Offline,47.05,3,17.93,29.12
2023-10-13,Add-ons,North,Online,79.18,6,31.62,47.56
2023-10-13,Add-ons,North,Offline,48.07,4,24.45,23.62
2023-10-13,Add-ons,South,Online,80.73,5,29.85,50.88
2023-10-13,Add-ons,South,Offline,51.36,3,22.02,29.34
2023-10-13,Add-ons,East,Online,49.75,3,20.68,29.07
2023-10-13,Add-ons,East,Offline,28.16,1,10.98,17.18
2023-10-13,Add-ons,West,Online,84.7,5,34.9,49.8
2023-10-13,Add-ons,West,Offline,28.62,2,13.35,15.27
2023-10-14,Enterprise Suite,North,Online,180.04,14,95.34,84.7
2023-10-14,Enterprise Suite,North,Offline,151.36,13,68.99,82.37
2023-10-14,Enterprise Suite,South,Online,196.21,14,98.89,97.32
2023-10-14,Enterprise Suite,South,Offline,134.19,7,67.94,66.25
2023-10-14,Enterprise Suite,East,Online,161.24,10,73.08,88.16
2023-10-14,Enterprise Suite,East,Offline,117.9,8,49.6,68.3
2023-10-14,Enterprise Suite,West,Online,202.99,13,93.47,109.52
2023-10-14,Enterprise Suite,West,Offline,143.6,11,62.57,81.03
2023-10-14,Growth Pack,North,Online,162.47,9,77.95,84.52
2023-10-14,Growth Pack,North,Offline,124.76,9,67.27,57.49
2023-10-14,Growth Pack,South,Online,146.24,11,77.93,68.31
2023-10-14,Growth Pack,South,Offline,82.08,4,38.76,43.32
2023-10-14,Growth Pack,East,Online,152.62,11,78.54,74.08
2023-10-14,Growth Pack,East,Offline,110.56,7,43.12,67.44
2023-10-14,Growth Pack,West,Online,145.49,8,77.02,68.47
2023-10-14,Growth Pack,West,Offline,104.84,9,38.18,66.66
2023-10-14,Starter Plan,North,Online,98.17,5,43.39,54.78
2023-10-14,Starter Plan,North,Offline,73.44,4,36.93,36.51
2023-10-14,Starter Plan,South,Online,57.81,3,25.63,32.18
2023-10-14,Starter Plan,South,Offline,58.01,3,22.48,35.53
2023-10-14,Starter Plan,East,Online,99.24,6,52.08,47.16
2023-10-14,Starter Plan,East,Offline,59.56,4,30.8,28.76
2023-10-14,Starter Plan,West,Online,111.99,6,45.97,66.02
2023-10-14,Starter Plan,West,Offline,38.04,2,15.89,22.15
2023-10-14,Add-ons,North,Online,63.62,4,28.84,34.78
2023-10-14,Add-ons,North,Offline,76.99,4,41.27,35.72
2023-10-14,Add-ons,South,Online,73.4,4,37.84,35.56
2023-10-14,Add-ons,South,Offline,37.66,2,19.92,17.74
2023-10-14,Add-ons,East,Online,18.42,1,8.64,9.78
2023-10-14,Add-ons,East,Offline,31.65,2,11.56,20.09
2023-10-14,Add-ons,West,Online,94.0,5,42.1,51.9
2023-10-14,Add-ons,West,Offline,23.05,1,11.71,11.34
2023-10-15,Enterprise Suite,North,Online,188.88,11,97.2,91.68
2023-10-15,Enterprise Suite,North,Offline,107.49,8,56.3,51.19
2023-10-15,Enterprise Suite,South,Online,179.01,12,78.5,100.51
2023-10-15,Enterprise Suite,South,Offline,108.83,6,47.34,61.49
2023-10-15,Enterprise Suite,East,Online,220.87,13,93.65,127.22
2023-10-15,Enterprise Suite,East,Offline,122.89,10,48.08,74.81
2023-10-15,Enterprise Suite,West,Online,172.07,10,75.37,96.7
2023-10-15,Enterprise Suite,West,Offline,115.62,10,56.4,59.22
2023-10-15,Growth Pack,North,Online,147.59,11,78.56,69.03
2023-10-15,Growth Pack,North,Offline,72.72,4,27.54,45.18
2023-10-15,Growth Pack,South,Online,136.49,7,69.05,67.44
2023-10-15,Growth Pack,South,Offline,103.7,7,42.35,61.35
2023-10-15,Growth Pack,East,Online,83.72,8,33.19,50.53
2023-10-15,Growth Pack,East,Offline,73.35,7,29.47,43.88
2023-10-15,Growth Pack,West,Online,131.13,10,67.47,63.66
2023-10-15,Growth Pack,West,Offline,99.83,8,40.09,59.74
2023-10-15,Starter Plan,North,Online,118.64,10,58.54,60.1
2023-10-15,Starter Plan,North,Offline,73.37,4,29.92,43.45
2023-10-15,Starter Plan,South,Online,62.9,5,27.2,35.7
2023-10-15,Starter Plan,South,Offline,50.24,2,22.43,27.81
2023-10-15,Starter Plan,East,Online,80.04,5,31.99,48.05
2023-10-15,Starter Plan,East,Offline,50.79,3,19.46,31.33
2023-10-15,Starter Plan,West,Online,102.38,6,41.49,60.89
2023-10-15,Starter Plan,West,Offline,57.78,4,25.81,31.97
